Rank,Page,Tour,Location,Streetview Embed Code,Source,Context,Preview,Quote,
,216,Learning to Read New York,W 42nd St & 8th Ave,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1446476667225!6m8!1m7!1srkOt-1YGnwpLT2dAmN1vtQ!2m2!1d40.75728388612141!2d-73.98992631963633!3f207!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Queer Street: Rise and Fall of an American Culture, 1947–1985 by James McCourt, 2014","McCourt the difficulties of cruising in a regularly fast-paced, loud, and underground setting","One’s social performance in subway toilets...I’ve never understood how anybody can do business in such places, with express trains roaring by at regular intervals.
",,
,,Ghost Town,46th St & Madison Ave,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447146373873!6m8!1m7!1sHIvyLwbOZY9f1WC8aZJPdQ!2m2!1d40.75536689935373!2d-73.97743295434874!3f119.14!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Riesenberg, Felix, and Alexander Alland. Portrait of New York. New York: Macmillan, 1939.",,"I once stood within a few feet of one of the city’s most tragic suicides. I was walking through East Forty-sixth Street, having crossed Vanderbilt from Madison. It was high tide in the wave of self-destruction; 1,595 was the official tally for that year of 1932. A noon-hour crowd filled the Midtown streets. The copper-red sun shone through the blue humid air. For a moment the summertime city hushed, one of those pauses and its roar more imaginary than real. Then, all of a sudden, piercing shrieks volleyed from high office windows. I jerked upward. The cries came from the blanched faces of a great gallery of office girls, sitting at open windows. A gray figure, arms and waved legs waving, were involved in grotesque somersaults. I jumped backward. The body missed me and cleared two young women, a matter of inches—they fell from fright. A worn-thin suit hit the sidewalk near the curb, landing with a bone cracking thud. It flattened as if filled with a huge lump of subsiding putty. A stream of sluggish blood oozed from under its matted gray hair. The cries stopped; a crowd pressed close, whistle screeched. Then, ghastly afterthought, his raffish hat, an old straw skimmer, circled gaily to the street, landing near the bleeding head.",,
,36,Ghost Town,Trinity Church,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447022402806!6m8!1m7!1skCRyNpH5iGjjwJahFnyj6A!2m2!1d40.70788964422579!2d-74.01162495237251!3f292!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Risenberg and Alland,,"It’s difficult to see in the Manhattan of today any trace of that primeval island. But not impossible. Perhaps the place to start is with a pair of trees: two gaunt pines growing close together, just west of Broadway, in the south graveyard of Trinity Church. Almost hidden in the corner between the walls of the church and the sacristy, they’re nearly always in shadow. But at the right time, seen from the right vantage point, they make it possible to imagine the island of the Lenape and the earliest Dutch, surviving spectrally amidst four centuries of development.","It’s difficult to see in the Manhattan of today any trace of that primeval island. But not impossible. Perhaps the place to start is with a pair of trees: two gaunt pines growing close together, just west of Broadway, in the south graveyard of Trinity Church. Almost hidden in the corner between the walls of the church and the sacristy, they’re nearly always in shadow. But at the right time, seen from the right vantage point, they make it possible to imagine the island of the Lenape and the earliest Dutch, surviving spectrally amidst four centuries of development.<br><br>Standing at the corner of Broadway and Rector Street on a clear late winter afternoon, these pines loom starkly against the brown stones of the church. The steeple rises above, and above that an expanse of sky. When darkness falls, the pines sink gradually into the shadows between the church and attached chapel, the spire and the buttress in sharp relief behind. Ignore the skyscrapers (easily done from there) and you see something that would have been there in 1700. In darkness the brownstone church loses its shape: imagine it gone (the original church opened in 1697), multiply the pines in your imagination, and you see it as it was even in 1650—a graveyard, among the earliest in New Amsterdam.",
,569,X,Rockefeller Center,,Rodgers and Rankin,,"In anticipation of the imminent application of TV technology, NBC conceives of the entire block (insofar as it is not punctured by RCA’s columns) as a single electronic arena that can transmit itself via airwaves into the home of every citizen of the world...","In anticipation of the imminent application of TV technology, NBC conceives of the entire block (insofar as it is not punctured by RCA’s columns) as a single electronic arena that can transmit itself via airwaves into the home of every citizen of the world—the nerve center of an electronic community that would congregate at Rockefeller Center without actually being there.<br><br><i>Rockefeller Center is the first architecture that can be broadcast.</i><br><br>This part of the Center is an anti–Dream Factory; radio and TV, the new instruments of pervasive culture, will simply broadcast life, “realism,” as it is organized at the NBC studios. <br><br>By absorbing radio and TV, Rockefeller Center adds to its levels of congestion electronics—the very medium that denies the need for congestion as condition for desirable human interaction. ",
,,x,,,"Samuel, End",,"Opening day, five months after the JFK assassination, would be the only one in which the contained universe of the Fair would be disrupted by the outside world in any significant way. Hundreds of sit-ins were scattered about the Fair. Groups of demonstrators—chanting slogans, singing songs, and sitting in front of pavilion entrances—had gathered at dozens of different locations on the grounds ... Opening day was a day in which President Johnson came to the world of fantasy and encountered the world of fact.",,
,7,Landmarks,Grand Central Station,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447024029342!6m8!1m7!1sbN0bzlWkwZhJ3_JA5CpQZA!2m2!1d40.75683844528157!2d-73.97201017958868!3f3!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Sanders,"James Sanders's <i>Celluloid Skyline</i> is a <a href=""http://www.celluloidskyline.com/main/home.html"">virtual world</a>, book and exhibition that tells the story of two New York Cities: The first is a real city, an urban agglomeration of millions. The second is a mythic city, so rich in memory and association and sense of place that to people everywhere it has come to seem real: the New York of films. In 2007, Sanders occuped Grand Central Station's Vanderbilt Hall for a public exhibit based on the New York dream world. ",Astronauts from the future discover that the mysterious world on which they have landed actually sits atop a post-apocalyptic New York—the ruined Grand Central has become the temple for a future race...,"Astronauts from the future discover that the mysterious world on which they have landed actually sits atop a post-apocalyptic New York—the ruined Grand Central has become the temple for a future race; a wide, double staircase serves as the altar. Like Luthor’s lair, this set is not a reconstruction of the real building, but a rather free interpretation that takes advantage of the enormous familiarity of the station’s design, manifested in details as simple as the shape of an arch or a style of lettering. In such details resides Grand Central’s power as an almost universally recognizable “place,” even as it offers a superb springboard for fantasy. How many other structures could be so universally identified by a few fragments of their graphics?",
,78,Landmarks,The Waldorf-Astoria Hotel,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447024282953!6m8!1m7!1sx-qClYeWhVIAAAQYn9aSjw!2m2!1d40.7563034000911!2d-73.97288318137282!3f299!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Sanders,"Caroline ""Lina"" Webster Schermerhorn, the new wife of William Astor Jr. moved into the townhouse that was to become the Waldorf-Astoria hotel,  determined who was eligible to be invited to her lavish parties and who was not. The ""not"" included actors, arrivistes, and Jews, no matter how wealthy.","With the Waldorf, the Hotel itself became a movie, featuring the guests as stars and the personnel as a discreet coat-tiled chorus of extras.",,
,310,The Biz,Columbus Circle,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447155221808!6m8!1m7!1s1QAhazqkt8TBNFPy0CGSOQ!2m2!1d40.76830352232159!2d-73.98115806791756!3f171!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Sanders,,"Like so many others, a young woman named Gladys Glover has come toNew York to make a name for herself. Unable to do so by dint of talent or determination, she hits upon a simpler expedient, using her hard-earned cash to rent a huge billboard overlooking Columbus Circle, with her name painted on it in ten-foot-tall letters. Eerily prophetic in its vision of celebrity as a self-fueling phenomenon—Gladys becomes famous for being famous— offering deep insight into the nature of urban spectacle. New York is a city of crowds, of course, but it is also an instrument by which certain individuals distinguish themselves from the crowd, commanding the attention of everyone else. Incapable of activating New York’s publicity machine in an institutional way, Gladys taps the city’s physical urbanism, which turns out to be shaped along much the same lines: giant signs, placed on buildings facing large public spaces, seek to draw the notice of the thousands of pedestrians below.",,
,54,W-Cinematic New York,TBD,,Sanders,,"The skyline view is a kind of proscenium, after all, a metaphoric arch framing everything to come, offering a reassuring familiarity even as it plunges us into a new and unpredictable experience.","The skyline view is a kind of proscenium, after all, a metaphoric arch framing everything to come, offering a reassuring familiarity even as it plunges us into a new and unpredictable experience. How many places are as widely (or instantly) recognizable as New York? Older films sometimes placed a printed title across the view; newer ones rarely do—but in any case the name has always been superfluous. Like Big Ben or the Taj Mahal, the New York skyline is one of the world’s unmistakable icons, thanks in large part to films themselves: each new opening shot trades on—and reinforces—the skyline’s preexisting fame. Unlike those other icons, though, the skyline carries civic as well as national significance, standing for a city as much as (or more than) a country. And unlike the others it is not just a single structure but an entire place—the very thing, in fact, being symbolized. The Eiffel Tower denotes Paris; the skyline not only denotes but is New York.<br><br>Of course, the skyline also denotes something else: the “big city,” the endless metropolis. This turns out to be less a function of the skyline’s vertical thrust, surprisingly, than its horizontal spread: its hundreds upon hundreds of buildings, with their thousands upon thousands of windows— each window providing the symbolic marker of an individual and so, by extension, an individual story. Over the next few hours, the skyline vista suggests, we will follow one such story—but we might well have turned to some other window and there found another, equally interesting story to watch. Next time, perhaps. There are, the skyline proposes, millions of stories to choose from—a whole city of stories, all proceeding at once, whether we happen to see them or not.<br><br>Some establishing shots try for more, searching the skyline for clues about the story to come. The image that starts <i>Young Man with a Horn</i> (1950) gazes high up at the Chrysler Building, soaring into the sky as confidently as the jazz trumpeter on the soundtrack rises into his upper register. But soon the camera begins to tilt down, descending roof by roof to the modest tenement apartment of piano player Hoagy Carmichael, the film’s narrator. This turns out to be a sketch of the film itself—a struggle between the transcendent “high note” that cornetist Kirk Douglas dreams of reaching and the worldly complexities of life and love that threaten to wreck his career. An identical shot, opening <i>Miracle in the Rain</i> (1956), offers a simpler meaning: New York, as the narrator tells us, is home to not only the high and mighty (the skyscrapers) but to millions of ordinary people—including Jane Wyatt, a tenement dweller who is the film’s romantic lead. Barbara Stanwyck’s smoky voice—over at the opening of 1949’s “East Side, West Side” “Yes, this is my town ... the most exciting city in the world, they say, the (glamorous, the most frightening, and above all, the fastest ... ”) underpins a glide from the sleek towers of midtown to a modest apartment house on Gramercy Park (“for me, it’s home”), again evoking the distinction between the celebrated and the ordinary—and the city’s embrace of both.<br><br>The same kind of movement is elsewhere turned to very different purpose. Among other things, the New York skyline remains an abiding symbol
of American wealth and power; an opening that shifts from the gleaming spires to a slum district effectively reminds the audience that the wretched conditions they will be sharing over the next few hours are to be found not in some obscure locality but in proximity to a national landmark. Over time, the simple tilt or pan from proud skyscrapers in the distance to shabby tenements nearby (in <i>Street Scene</i>, 1931, and <i>The Window</i>, 1949) has given way to the ambitious, planimetric aerial shots that open <i>West Side Story</i> (1961) and <i>
New Jack City</i> (1991), which, surveying all part of New York from above—as
if through a giant microscope—imply a kind of social-science objectivity, linking the city’s riches and poorest districts in a single socioeconomic system. ",
,298,,,,Sanders,,"And the Fourth Avenue bookstores! How many hundreds of afternoons they spent in the twenty or so dusty stores with the worn wood floors; noses whiffing that excellent store-air, a mixture of dust and floating minutiae of antique leather bindings and frayed linen.",,
,,New Yorkers,28 Allen St,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447153492050!6m8!1m7!1sBtK1XTfBpTUzvkkXO1odsQ!2m2!1d40.71562534071963!2d-73.99208144877828!3f111!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Sanders, Beatnik",It'll do. ,"He located an apartment at 28 Allen Street, a few blocks south of Houston. It was a typical two-room tub-in-the-kitchen slum apartment painted dogtongue green. The human who had previously lived there had somehow causedthe walls to become streaked with long lines of gray brown grease furry to the touch because of the trapped soot. The plaster was tumbling from the ceiling and the front window, opening on Allen Street, had been based inand replaced with the door of a cigarette vending machine. What a crummy apartment.",,
,,W-Cinematic New York,,,"Sanders, Celluloid",,"It was not until 1991 that a feature film took the first truly sustained look at a New York housing project. An inside look by a young filmmaker at what the housing project had become, more than four decades after its idealistic inception.",,
,,W-Cinematic New York,,,"Sanders, Celluloid",,"After Hollywood fetishized and romanticized the slums, a cry came to demolish them and replace them with grass, trees, backyards. Urban renewal bulldozes slums and Projects arise. Hollywood, nevertheless, ignores the Projects and further romanticizes slums, making them the theme of ever more films. ",,
,261,Under the Influence,Washington Square Park,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1446847227383!6m8!1m7!1s4nLsBnTBoEvxYt1XOligVQ!2m2!1d40.73139882339274!2d-73.99695395630997!3f242.9250631054835!4f15.451698088939665!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Sante ""Commerce""",,"In Washington Square Park, a pot dealer walked around holding up notebook pages covered with scribble. “These are testimonials from my satisfied customers!” he crowed.",,
,163,Under the Influence,23 Lexington Ave,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447148413403!6m8!1m7!1sXkLOXH14td1i7ICWKE6r0Q!2m2!1d40.7398833!2d-73.9844661!3f107!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Sante ""commerce""",,"When S. inherited his father’s estate, although it was not a major sum, he promptly retired. That is, he quit his job, moved into a room in the George Washington Hotel on 23rd Street, and took his meals at the donut shop on the corner. He read, wrote, strolled, napped. It was the life of Riley. He might have continued in this fashion indefinitely had he not made the acquaintance of cocaine.",,
,63,x,TBD,,Sartre,,"To the man who strolled through New York before 1930, the high- rise buildings towering over the city were the first signs of an architecture destined to radiate over the entire country.","To the man who strolled through New York before 1930, the high- rise buildings towering over the city were the first signs of an architecture destined to radiate over the entire country. Skyscrapers were then living things. Today, for a Frenchman arriving from Europe, they are already mere historical monuments, witnesses to a bygone age. They still rise up intothe sky but my spirit does not soar with them, and the New Yorkers passby at their feet without so much as a glance. I cannot think of them without melancholy; they speak of an age when we believed in peace. They are already a little run-down; tomorrow, perhaps, they will be demolished. At any rate, to build them took a faith we no longer possess.",
,143,,W 74th St & Broadway,,Schylyer,,"I’ve been living<br> at Broadway and West 74th<br> for a week and still haven’t ventured on a stroll in<br> Central Park, two bizarre blocks away. <br>",,
,,Animal New York,8th St & Surf Ave,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447126938882!6m8!1m7!1s-hDsOgqHmnfePat3JHTjCA!2m2!1d40.57454553082074!2d-73.9796748486342!3f228.45425157404583!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Sharpe,"Carl Hagenbeck's ""Wild Animals"" show ran from 1903 to 1914. Hegenbeck is also known for popularizing ""human zoos;"" a practice taken up by the Bronx Zoo the same year of Gottscho's documented visit to Coney Island. Luna Park burned down in 1944. ","Samuel Gottscho’s stunning photograph <i>Luna Park, Coney Island</i> (1906) shows hundreds of dazzling lights but only two words—“WILD ANIMALS.”",,
,310,W-Cinematic New York,,,Sharpe,,"In 1910, the famous Roman Chariot Race sign debuted atop the Hotel Normandie at Broadway and Thirty-eighth Street. The thirty-second show, at seven stories high and ninety feet wide, was astonishing enough to stop traffic. Twenty thousand incandescent bulbs gave the impression of toga’d drivers snapping their whips over galloping horses as the wheels of their chariots spun through the night. Like Oscar Wilde at the New York Customs office, the sign had nothing to declare except its own genius. It sold nothing, but advertisers—up to ten in a minute—could bask in the glory of the spectacle by time-sharing a space for their names on the top of the billboard. Chariots came back to Broadway in 1925 when the first neon tubes were used to advertise the movie <i>Ben-Hur.</i>",,
,,x,,,Sharpe,"Names of paintings with nocturnal themes: Sunday Night on 40th Street; Stars on Sixth Avenue; 3 a.m. in the Sun Office; Police Station Lodgers—Madison Street; Easter Eve, Washington Square; Sunset On West 23rd Street Night on the El Train; Night Windows; Nocturne in Grey and Gold: Chelsea Snow.","The light-driven editing of the nocturnal landscape after 1900 effectively dematerialized the night city, destroying any sense of depth or perspective. It became a self-canceling concatenation of messages, an “ethereal abstraction” that in its sheer size and complexity transcended the human capacity for comprehension. Whereas the natural sublime dwarfed and chastened human spectators, and the technological sublime exalted the human mastery of natural forces, this “unintended” electrical sublime of commercial light managed to tear viewers in both directions at once. In so doing, it created a “disembodied spectacle with an alluring promise of personal transformation” that “urged the viewer to merge the scintillating landscape into the self.”",,
,,x,,,Sharpe,,"Public and private experiences shade into each other; even the most dreamy nocturne hints at the brassy world it renounces, while even the brightest lights may become mirrors to the secret desires of anonymous crowds or hidden observers.",,
,285,x,,,Sharpe,,"<i>The Voice of the City<i>, implies that the painting is a direct expression of acity that speaks for itself. Stella may have got both his title and idea from O. Henry’s book <i>The Voice of the City<i> (1908). In the eponymous lead story the narrator searches all over New York, at night, for “the composite vocal message of massed humanity,” to “interpret its meaning” since “it must have a key.” New York’s voice, O. Henry imagined, would have to be “a mighty and far-reaching utterance ... the tremendous crash of the chords of the day’s traffic, the laughter and music of the night ... the rag-time, the weeping, the stealthy hum of cab-wheels.”",,
,313,,,,Sharpe,,"A year after the Singer Building opened, the Metropolitan Life Insurance Building usurped its place as the world’s tallest building, the world’s largest advertisement.",,
,115,x,55th St & 5th Ave,,Sieden,,,"Buckminster Fuller was driving through New York with a group of editors from the New Yorker and Fortune when he was stopped by a traffic officer at Fifty-seventh Street and Fifth Avenue. While the officer demanded to know exactly what Bucky was driving, Bucky cleverly turned the steering and slowly rotated the entire Dymaxion car around the stationary police officer. That maneuver backfired because, upon witnessing the traffic-stopping event one block away, the next officer demanded a similar demonstration. The incident was then repeated at almost every successive corner, causing Bucky and his guests to spend nearly an hour traveling one mile down Fifth Avenue.",
,28,Ghost Town,Cortlandt Street Subway,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447022509466!6m8!1m7!1swhkzUYlvUWZABWonXuyTcw!2m2!1d40.71021705068965!2d-74.01081922411382!3f33!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Solis,,"During the excavations for the Cortlandt Street subway station in 1916,
the workers suddenly came across the remains of an old vessel, a ship
that arrived from the Netherlands in 1613. Part of the ship obstructing the subway dig was salvaged. The remainder, along with the other old artifacts (a cannon ball, tools, pipes, shards) were reburied. Although archaeologists were assigned to look for the vessel when the area was excavated again during the construction of the World Trade Center, they were unable to locate the rest of the ship.","
",
,,Politics,"64th St & 4th Ave, Bay Ridge","<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447094246646!6m8!1m7!1s_qRVNFnkbl_iHHSzpo6UTQ!2m2!1d40.63824393064413!2d-74.0212712017614!3f149!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Solis,Bay Ridge is also famed for being the set of 1977's <i>Saturday Night Fever.</i>,"In 1902, Mayor Seth Low embarked on what may have been the world’s first instance of driving a car through a sewer, causing the <i>New York Times</i> to proclaim that “automobiling through sewers is the very latest thing.” Two cars were lowered into a 15-foot-wide conduit beneath 64th Street in Bay Ridge, which had been atmospherically lit with candles. The mayor and his entourage climbed down a ladder at Fourth Avenue and drove through the finish stretch of a pipe that, at a length of 300 miles, was intended to be the largest sewer in the world. ",,
,704,City on Fire,Manhattan police station?,,"SOS New York: A City in Distress and What Can Be Done about It by Eric M. Javits, 1961",,"Kipling in 1892: “We lingered in New York till the city felt so homelike that it seemed wrong to leave it. And further, the more we studied it, the more grotesquely bad it grew—bad in its paving, bad in its streets, bad in its street-police.”","Kipling in 1892: “We lingered in New York till the city felt so homelike that it seemed wrong to leave it. And further, the more we studied it, the more grotesquely bad it grew—bad in its paving, bad in its streets, bad in its street-police.”",
,252,Under the Influence,E 48th St,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1446844183298!6m8!1m7!1srdEsgXd5yJmhIYbebLIO1w!2m2!1d40.75570132321189!2d-73.97432278180966!3f86.47235047252883!4f2.265540078247639!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Stein and Plimpton,,"Dr. Roberts was the perfect father image. His office, down on Forty-eighth Street on the East Side, was very reputable-looking, with attractive nurses, and he himself looked like a doctor in a movie. He was always telling me of his wonderful experiments with LSD, delivering babies, curing alcoholics","Dr. Roberts was the perfect father image. His office, down on Forty-eighth Street on the East Side, was very reputable-looking, with attractive nurses, and he himself looked like a doctor in a movie. He was always telling me of his wonderful experiments with LSD, delivering babies, curing alcoholics … and he was going to open a health farm and spa where all this was going to go on … and naturally he was stoned all the time, too. He wasn’t a viper. I just think he was so crazy, he truly thought he was going to help the world. He wasn’t out to kill anyone. We were the ones going in and getting the shots. I mean, anyone can set up a booth on the side of the road reading: I’M GIVING ARSENIC SHOTS HERE, but you have to stop and take them.<br><br> Over the years that he was riding high, tons of people went to see Dr. Roberts. But there was a little crowd of favorites. When you were a favorite, it meant that you were allowed special privileges. Even if the waiting room was filled with twenty people, you got right in. When you were addicted, being able to get right in was very important. You got bigger shots; you got shot up more than anybody else, and you became more of an addict. It was wonderful to be part of this special group. Edie fit right in. The minute she hit there, she became a special Dr. Roberts person.",
,451,Animal New York,330 Dr. Martin Luther King Jr. Boulevard ,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447132171590!6m8!1m7!1sM0N0XJ3tnPBQFlDgWTQEig!2m2!1d40.80266041588095!2d-73.93335810258512!3f233.35647419778275!4f-2.517037707444487!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Stettner,"Witman some of his final years at 330 Dr. Martin Luther King Jr. Boulevard, where he lived with a friend who served as housekeepr in exchange for free rent. She brought with her a cat, a dog, two turtledoves, a canary, and other assorted animals. During this time, Whitman produced further editions of <i>Leaves of Grass</i> in 1876, 1881, and 1889.","Whitman’s commonplace sighting of eagles, horses, and boats “sparkling” on the Hudson “as thick as stars in the sky”—cannot be remembered by anyone still alive.",,
,,X, 82 University Pl,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447021440523!6m8!1m7!1sZ7s3KrI-XTOUcOoKRDyC0w!2m2!1d40.73345019897836!2d-73.99319956696714!3f115.71879886907935!4f2.4368841266134638!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Stevens & Swan,Ceadar Tavern was famous as a former hangout of many prominent Abstract Expressionist painters and beat writers. ,"The Cedar Tavern smelled of spilled beer and tobacco smoke. The air was thick, the light a “bilous yellow-green,” said one Cedar regular, “that made everyone look worse than they already looked.”",,
,,Scene,23rd St & 7th Ave,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447154607029!6m8!1m7!1simz-FbDov5R9cEVEamPsbQ!2m2!1d40.74409240629939!2d-73.99561908324263!3f299!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Stevens and Swan,,"The most popular meeting place for local artists was Stewart’s at Twenty-third Street and Seventh Avenue ... There were also two additional artist meeting places in the otherwise dark and deserted neighborhood. One was the Oasis Bar, across the street from Stewart’s. The other was a Horn & Hardart Automat. Together, said Milton Resnick, the three places constituted “the center of the art world at that time.”<br>For artists who painted alone all day, the late evenings at Stewart’s offered a kind of vigorous release, a lively and ever-changing round of debate, jokes, and discovery. Hunched over in their chairs, cigarettes in hand, the regulars at Stewart’s would pick apart the history of modern art, trying to understand what worked ... Often, after the cafeteria closed around one or two in the morning, the debaters would return to de Kooning’s loft “and talk some more and make coffee,” said Denby.",,
,155 & 156,x,,,Stevens and Swan,,"When beset by his demons, de Kooning would pace the dark streets for most of the night ... walking as far south as Battery Park at the southern tip of the city and then back. Often he went on these prowls alone, but friends occasionally accompanied him. Denby said: “I can hear his light, tense voice saying as we walked at night, ‘I’m struggling with my picture, I’m beating my brains out, I’m stuck.’”","When beset by his demons, de Kooning would pace the dark streets for most of the night ... walking as far south as Battery Park at the southern tip of the city and then back. Often he went on these prowls alone, but friends occasionally accompanied him. Denby said: “I can hear his light, tense voice saying as we walked at night, ‘I’m struggling with my picture, I’m beating my brains out, I’m stuck.’”<br><br>It was on one such evening that de Kooning, restlessly roaming the streets late at night, first met Mark Rothko, who rarely went to the artists cafés... And so, one night in the park, it was late, wasn’t a soul around. I walked around—thought I would sit a little bit on a bench. I was sitting way on the right side of the bench and kind of a husky man was on the left end of the bench, and I thought maybe I ought to move and sit on another bench. Maybe people would think we were a couple of queers or something. I didn’t know what I was thinking. We were just sitting there—there wasn’t a soul around ... and we just sat there until Mark said something like it was a nice evening. And so I said, “Yes, a nice evening,” and we got to talk.<br>I guess he must’ve asked me what I did. I said, “I’m a painter.” He said, “Oh, you’re a painter? I’m a painter, too.” And he said, “What’s your name?” I said, “I’m Bill de Kooning.” I said, “Who are you?” He says, “I’m Rothko.” I said, “Oh, for God’s sake,” and said it was very funny. Then we talked and a couple of days later he came to visit me in my studio. ",
,,x,156 W. 22nd St,,Stevens and Swan,,"de Kooning’s studio: “The loft was just too large; it wasn’t good for an apartment. There was heat until five or six p.m. each day provided by the large radiators in the front and back, an amenity that many rough lofts of the time lacked. And there was a hot-water boiler in the kitchen. But there was no stove and no tub, and the overall condition of the loft was poor. There was no flooring, only subflooring. It was a wooden floor, but it was unfinished and gray.”
",,
,725,City on Fire,Stonewall,,"Stonewall: The Riots That Sparked the Gay Revolution by David Carter, 2004",,Everyone hears the cry that reverberates through the night air: “Gay Power!”,"Everyone hears the cry that reverberates through the night air: “Gay Power!” ... The idea seems too unreal, too radical, to be taken seriously, and the newly heard slogan soon dissolves into giggles.",
,,x,,,Strunsky,,The moral laxities of the dark.,,
,292,,,,Strunsky,,"Walk out of the crush of Gansevoort Market and Greenwich Street and Hudson Street, a good mile and a half south through silent warehouses all crammed with food, a solid square mile of provender. The contents of these grim weather-beaten storehouses are open to appraisal by the mere sense of smell as you pass through successive strata of coffee and sugar and tea and spices and green vegetables and fruits ... Discern where the pepper merges into the cloves, and the heavy odor of banana into the acid aroma of the citrus.",,
,,Animal New York,Macy's on 34th St,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447108076295!6m8!1m7!1sELO0F8q3Rt0wXwU6N0qNKA!2m2!1d40.75033272059806!2d-73.98903418541867!3f45.523354473793056!4f1.4466929890815265!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Talese,"""Canine College"" on the Upper East Side of Manhattan trained dogs for security work at places like the Museum of Modern Art, Macy's and the Bronx Zoo. ","When it begins to get dark, and all the shoppers have left Macy’s, ten black Doberman pinschers begin to tip-tap up and down the aisles sniffing for prowlers who may be hiding behind counters or lurking in clothes racks. They wander though all twenty floors of the big store, and are trained to climb ladders, jump through window frames, leap over hurdles, and bark at anything unusual—a leaky radiator, a broken steamline, smoke, or a thief. Should a thief try to escape, the dogs can easily overtake him, run between his legs—and trip him. Their barks have alerted Macy’s guards to many minor hazards, but never to a thief—none has dared to remain in the store after closing hours since the dogs arrived in 1952. ",,
,,x,Sheridan Square ,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447145051004!6m8!1m7!1s2ZFd_90JxQUuHHi06iCI5w!2m2!1d40.73364310211186!2d-74.00259822617318!3f172!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Talese,Philip Sheridan in Sheridan Square (didn't die in battle),"When an equestrian statue of a general has both front hoofs off the ground, it means the general died in battle; if one hoof is off the ground, he died of wounds received in battle. ",,
,,x,,,Talese,,A three-bell signal means that an animal has dropped dead somewhere in New York.,,
